"","name","module","disease","padj_CJD","lFC_CJD","padj_FFI","lFC_FFI"
"4650","Psma2",2,"neither",NA,NA,NA,NA
"4656","Psmb1",2,"neither",NA,NA,NA,NA
"4657","Psmb10",2,"neither",NA,NA,NA,NA
"4658","Psmb2",2,"neither",NA,NA,NA,NA
"4659","Psmb3",2,"neither",NA,NA,NA,NA
"4660","Psmb4",2,"neither",NA,NA,NA,NA
"4661","Psmb5",2,"neither",NA,NA,NA,NA
"4662","Psmb6",2,"neither",NA,NA,NA,NA
"4663","Psmb7",2,"neither",NA,NA,NA,NA
"4671","Psmd11",2,"neither",NA,NA,NA,NA
"4673","Psmd13",2,"neither",NA,NA,NA,NA
"4676","Psmd3",2,"neither",NA,NA,NA,NA
"4677","Psmd4",2,"neither",NA,NA,NA,NA
"4680","Psmd8",2,"neither",NA,NA,NA,NA
"4681","Psmd9",2,"neither",NA,NA,NA,NA
"4682","Psme1",2,"neither",NA,NA,NA,NA
"4683","Psme2",2,"neither",NA,NA,NA,NA
"4687","Psmg3",2,"neither",NA,NA,NA,NA
"4688","Psmg4",2,"neither",NA,NA,NA,NA
"4695","Ptdss1",2,"neither",NA,NA,NA,NA
"4696","Ptdss2",2,"neither",NA,NA,NA,NA
"4698","Ptgds",2,"both",0.00470740163360902,0.46763807033338,0.0107414765723368,0.377982527839663
"4699","Ptges2",2,"neither",NA,NA,NA,NA
"4705","Ptms",2,"FFI",NA,NA,0.0318299470682393,0.33217798125419
"4707","Ptov1",2,"neither",NA,NA,NA,NA
"4710","Ptp4a3",2,"neither",NA,NA,NA,NA
"4711","Ptpa",2,"neither",NA,NA,NA,NA
"4723","Ptprn",2,"neither",NA,NA,NA,NA
"4731","Puf60",2,"neither",NA,NA,NA,NA
"4738","Pvalb",2,"neither",NA,NA,NA,NA
"4743","Pycrl",2,"neither",NA,NA,NA,NA
"4745","Pygm",2,"neither",NA,NA,NA,NA
"4746","Pym1",2,"neither",NA,NA,NA,NA
"4758","R3hdm4",2,"neither",NA,NA,NA,NA
"4761","Rab11b",2,"neither",NA,NA,NA,NA
"4771","Rab1b",2,"neither",NA,NA,NA,NA
"4773","Rab24",2,"neither",NA,NA,NA,NA
"4780","Rab34",2,"neither",NA,NA,NA,NA
"4783","Rab3a",2,"neither",NA,NA,NA,NA
"4784","Rab3b",2,"neither",NA,NA,NA,NA
"4790","Rab4b",2,"neither",NA,NA,NA,NA
"4797","Rab7",2,"neither",NA,NA,NA,NA
"4802","Rabac1",2,"neither",NA,NA,NA,NA
"4811","Rac3",2,"neither",NA,NA,NA,NA
"4812","Rack1",2,"neither",NA,NA,NA,NA
"4814","Rad23a",2,"neither",NA,NA,NA,NA
"4826","Raly",2,"neither",NA,NA,NA,NA
"4829","Ramp1",2,"FFI",NA,NA,0.0110445213123734,0.426163500819006
"4830","Ramp2",2,"neither",NA,NA,NA,NA
"4831","Ramp3",2,"neither",NA,NA,NA,NA
"4833","Ranbp1",2,"neither",NA,NA,NA,NA
"4838","Rangrf",2,"neither",NA,NA,NA,NA
"4860","Rasgef1c",2,"neither",NA,NA,NA,NA
"4864","Rasgrp2",2,"neither",NA,NA,NA,NA
"4865","Rasl10a",2,"neither",NA,NA,NA,NA
"4877","Rbfa",2,"neither",NA,NA,NA,NA
"4889","Rbm4",2,"neither",NA,NA,NA,NA
"4890","Rbm42",2,"neither",NA,NA,NA,NA
"4898","Rbmxl1",2,"neither",NA,NA,NA,NA
"4899","Rbp4",2,"neither",NA,NA,NA,NA
"4903","Rcan1",2,"neither",NA,NA,NA,NA
"4918","Reep2",2,"neither",NA,NA,NA,NA
"4921","Rell2",2,"neither",NA,NA,NA,NA
"4927","Resp18",2,"neither",NA,NA,NA,NA
"4929","Retreg2",2,"neither",NA,NA,NA,NA
"4931","Rex1bd",2,"neither",NA,NA,NA,NA
"4934","Rfc2",2,"neither",NA,NA,NA,NA
"4937","Rfng",2,"neither",NA,NA,NA,NA
"4949","Rgs19",2,"neither",NA,NA,NA,NA
"4952","Rgs3",2,"neither",NA,NA,NA,NA
"4958","Rhbdd2",2,"neither",NA,NA,NA,NA
"4960","Rhbdl1",2,"neither",NA,NA,NA,NA
"4962","Rhno1",2,"neither",NA,NA,NA,NA
"4973","Rhov",2,"neither",NA,NA,NA,NA
"4975","Ric8a",2,"neither",NA,NA,NA,NA
"4992","Rita1",2,"neither",NA,NA,NA,NA
"5001","Rnasek",2,"neither",NA,NA,NA,NA
"5002","Rnaset2b",2,"neither",NA,NA,NA,NA
"5013","Rnf126",2,"neither",NA,NA,NA,NA
"5025","Rnf181",2,"neither",NA,NA,NA,NA
"5026","Rnf187",2,"neither",NA,NA,NA,NA
"5030","Rnf220",2,"neither",NA,NA,NA,NA
"5031","Rnf227",2,"neither",NA,NA,NA,NA
"5032","Rnf25",2,"neither",NA,NA,NA,NA
"5034","Rnf31",2,"neither",NA,NA,NA,NA
"5035","Rnf34",2,"neither",NA,NA,NA,NA
"5038","Rnf41",2,"neither",NA,NA,NA,NA
"5040","Rnf5",2,"neither",NA,NA,NA,NA
"5043","Rnh1",2,"neither",NA,NA,NA,NA
"5046","Rnpepl1",2,"neither",NA,NA,NA,NA
"5047","Rnps1",2,"neither",NA,NA,NA,NA
"5051","Rogdi",2,"neither",NA,NA,NA,NA
"5052","Romo1",2,"neither",NA,NA,NA,NA
"5054","Rp9",2,"neither",NA,NA,NA,NA
"5057","Rpf1",2,"neither",NA,NA,NA,NA
"5058","Rpf2",2,"neither",NA,NA,NA,NA
"5060","Rpl10",2,"FFI",NA,NA,0.00300493821555767,0.427273877883664
"5061","Rpl10a",2,"FFI",NA,NA,0.013693132373298,0.401161994855877
"5062","Rpl11",2,"neither",NA,NA,NA,NA
"5063","Rpl12",2,"both",0.0203887674773147,0.395481539724873,0.00205321076346341,0.519708249495354
"5064","Rpl13",2,"both",0.0318260039489725,0.34236678095308,0.00793562593714852,0.430974945618223
"5065","Rpl13a",2,"neither",NA,NA,NA,NA
"5066","Rpl14",2,"both",0.0434482442968352,0.30910400984875,0.0213321957551308,0.355536729690434
"5067","Rpl15",2,"neither",NA,NA,NA,NA
"5068","Rpl17",2,"both",0.00115113239002437,0.425286349209662,0.00324853688507181,0.445526987781664
"5069","Rpl18",2,"neither",NA,NA,NA,NA
"5070","Rpl18a",2,"FFI",NA,NA,0.0180556333435314,0.379676082288904
"5071","Rpl19",2,"FFI",NA,NA,0.0496350402749673,0.336141915804545
"5072","Rpl21",2,"both",0.00735843623369915,0.424058709738422,0.00402553982246736,0.45934167308935
"5073","Rpl22",2,"neither",NA,NA,NA,NA
"5075","Rpl23",2,"neither",NA,NA,NA,NA
"5076","Rpl23a",2,"FFI",NA,NA,0.00360543117447561,0.454377918537377
"5077","Rpl24",2,"neither",NA,NA,NA,NA
"5078","Rpl26",2,"both",0.0174272959612321,0.389718274829494,0.000643206905363782,0.563998384037692
"5079","Rpl27",2,"neither",NA,NA,NA,NA
"5080","Rpl27a",2,"both",0.0223533340106763,0.358385481802901,0.0113133438975973,0.424874732705893
"5081","Rpl28",2,"neither",NA,NA,NA,NA
"5082","Rpl29",2,"neither",NA,NA,NA,NA
"5083","Rpl3",2,"neither",NA,NA,NA,NA
"5084","Rpl30",2,"FFI",NA,NA,0.0410696579761093,0.296948771563881
"5085","Rpl31",2,"both",2.69310325201914e-05,0.616794932187656,2.21163939426817e-05,0.6073784500881
"5086","Rpl32",2,"FFI",NA,NA,0.0154203990434895,0.384388936021144
"5087","Rpl34",2,"FFI",NA,NA,0.0188437277578133,0.37329879082688
"5088","Rpl35",2,"FFI",NA,NA,0.0438433932024726,0.356408060924036
"5089","Rpl35a",2,"both",0.0339954319821979,0.340554269632199,0.00220659107422422,0.477721884023498
"5090","Rpl36",2,"neither",NA,NA,NA,NA
"5091","Rpl36a",2,"both",0.00389459370244818,0.41676120104745,0.0034829543361791,0.453780773013796
"5092","Rpl36al",2,"neither",NA,NA,NA,NA
"5093","Rpl37",2,"both",0.00433788238104475,0.527506921385559,0.000376039014099709,0.60767979652585
"5094","Rpl37a",2,"both",0.000595876748517636,0.536385119783162,0.000190468623207436,0.575711398210894
"5095","Rpl38",2,"neither",NA,NA,NA,NA
"5096","Rpl39",2,"FFI",NA,NA,0.019360646427448,0.366442480625248
"5097","Rpl4",2,"FFI",NA,NA,0.0362367844313519,0.304968041379564
"5098","Rpl41",2,"both",0.0401891201535145,0.311847306624173,0.00199629707757123,0.474181456342074
"5099","Rpl5",2,"neither",NA,NA,NA,NA
"5100","Rpl6",2,"neither",NA,NA,NA,NA
"5101","Rpl7",2,"FFI",NA,NA,0.0183017080391172,0.336889587582695
"5102","Rpl7a",2,"FFI",NA,NA,0.0382169857462166,0.327946860307884
"5103","Rpl7l1",2,"neither",NA,NA,NA,NA
"5104","Rpl8",2,"neither",NA,NA,NA,NA
"5105","Rpl9",2,"FFI",NA,NA,0.0241650295652342,0.342860654694908
"5106","Rplp0",2,"neither",NA,NA,NA,NA
"5107","Rplp1",2,"FFI",NA,NA,0.0101064971896174,0.426702639536914
"5108","Rplp2",2,"FFI",NA,NA,0.0107878949975762,0.436758157965745
"5109","Rpn1",2,"neither",NA,NA,NA,NA
"5110","Rpn2",2,"neither",NA,NA,NA,NA
"5112","Rpp21",2,"neither",NA,NA,NA,NA
"5113","Rpp25",2,"neither",NA,NA,NA,NA
"5117","Rprml",2,"neither",NA,NA,NA,NA
"5118","Rps10",2,"FFI",NA,NA,0.0198257929046887,0.3881159421203
"5119","Rps11",2,"both",0.0164736451969151,0.386363470646681,0.00413803377906135,0.480822129492825
"5120","Rps12",2,"both",0.000184536408189707,0.610428722413416,1.13371495176697e-05,0.67287611340473
"5121","Rps13",2,"neither",NA,NA,NA,NA
"5122","Rps14",2,"FFI",NA,NA,0.00107371285973124,0.509891417544985
"5123","Rps15",2,"FFI",NA,NA,0.0228580467813457,0.390866403052727
"5124","Rps15a",2,"both",0.0401891201535145,0.315099954273043,0.0419992374540736,0.341314046640722
"5125","Rps16",2,"FFI",NA,NA,0.0202961655355717,0.394398451856159
"5126","Rps17",2,"FFI",NA,NA,0.00436422324435969,0.445048963716364
"5127","Rps18",2,"FFI",NA,NA,0.00382166976139488,0.455704110581718
"5128","Rps19",2,"FFI",NA,NA,0.0365041751848917,0.357828757154633
"5129","Rps19bp1",2,"neither",NA,NA,NA,NA
"5130","Rps2",2,"FFI",NA,NA,0.0437473796744531,0.316691961635189
"5131","Rps20",2,"FFI",NA,NA,0.0498949668450759,0.345147076089001
"5132","Rps21",2,"FFI",NA,NA,0.00675041038436586,0.425115969202812
"5133","Rps23",2,"both",0.00913335667534592,0.393461012537976,0.00124186254746314,0.463014890223785
"5134","Rps24",2,"both",0.00300027055523326,0.485016712810832,0.000190468623207436,0.533355858525013
"5135","Rps25",2,"both",0.0158834125305177,0.376393849537635,0.00203858917464118,0.479445842496704
"5136","Rps26",2,"both",0.00433788238104475,0.423792581375747,0.000779810787321958,0.536871375201313
"5137","Rps27",2,"both",0.000556914099167614,0.55675508731169,0.00215779750034873,0.530186205193382
"5138","Rps27a",2,"both",0.00382436871705646,0.443397053193141,0.000331654100753338,0.477240365993584
"5140","Rps27rt",2,"FFI",NA,NA,0.0186690884748756,0.401297002986309
"5141","Rps28",2,"FFI",NA,NA,0.00374595940108769,0.455340068422259
"5142","Rps29",2,"both",0.00867286505179589,0.472037684262708,0.000116249186102275,0.673503857780668
"5143","Rps3",2,"neither",NA,NA,NA,NA
"5144","Rps3a1",2,"neither",NA,NA,NA,NA
"5145","Rps4x",2,"both",0.0455114757932668,0.294542703141822,0.0018887986973487,0.447813817633437
"5146","Rps5",2,"FFI",NA,NA,0.00288595993894677,0.434816981122323
"5147","Rps6",2,"both",0.0314469771701915,0.327292047251203,0.0117842549912516,0.388392991507351
"5153","Rps7",2,"FFI",NA,NA,0.00274588302405453,0.43730704136553
"5154","Rps8",2,"both",0.0424916483696976,0.332876251358011,0.0118381017439557,0.413564363257696
"5155","Rps9",2,"FFI",NA,NA,0.0267973296675993,0.346364838847803
"5156","Rpsa",2,"neither",NA,NA,NA,NA
"5166","Rrp1",2,"neither",NA,NA,NA,NA
"5167","Rrp7a",2,"neither",NA,NA,NA,NA
"5173","Rsph9",2,"neither",NA,NA,NA,NA
"5184","Rtl6",2,"neither",NA,NA,NA,NA
"5186","Rtl8b",2,"neither",NA,NA,NA,NA
"5187","Rtl8c",2,"neither",NA,NA,NA,NA
"5189","Rtn2",2,"neither",NA,NA,NA,NA
"5192","Rtn4r",2,"neither",NA,NA,NA,NA
"5205","Rwdd1",2,"neither",NA,NA,NA,NA
"5208","Rxrb",2,"neither",NA,NA,NA,NA
"5212","S100a1",2,"FFI",NA,NA,0.00762214749130454,0.456532461740307
"5219","Sae1",2,"neither",NA,NA,NA,NA
"5222","Sall2",2,"neither",NA,NA,NA,NA
"5224","Samd4b",2,"neither",NA,NA,NA,NA
"5227","Sap18",2,"neither",NA,NA,NA,NA
"5232","Saraf",2,"neither",NA,NA,NA,NA
"5233","Sardh",2,"neither",NA,NA,NA,NA
"5237","Sat1",2,"FFI",NA,NA,0.000576671981963709,0.444005095721708
"5241","Sbds",2,"neither",NA,NA,NA,NA
"5249","Scamp3",2,"neither",NA,NA,NA,NA
"5250","Scamp4",2,"neither",NA,NA,NA,NA
"5251","Scamp5",2,"neither",NA,NA,NA,NA
"5252","Scand1",2,"neither",NA,NA,NA,NA
"5254","Scarb1",2,"neither",NA,NA,NA,NA
"5261","Scg2",2,"neither",NA,NA,NA,NA
"5265","Scly",2,"neither",NA,NA,NA,NA
"5268","Scn1b",2,"neither",NA,NA,NA,NA
"5274","Scnm1",2,"neither",NA,NA,NA,NA
"5276","Scp2",2,"neither",NA,NA,NA,NA
"5287","Sdf2",2,"neither",NA,NA,NA,NA
"5289","Sdf4",2,"neither",NA,NA,NA,NA
"5291","Sdhb",2,"neither",NA,NA,NA,NA
"5292","Sdhc",2,"neither",NA,NA,NA,NA
"5294","Sdr39u1",2,"neither",NA,NA,NA,NA
"5311","Sec61g",2,"neither",NA,NA,NA,NA
"5319","Selenok",2,"neither",NA,NA,NA,NA
"5320","Selenom",2,"neither",NA,NA,NA,NA
"5323","Selenos",2,"FFI",NA,NA,0.0419992374540736,0.31682048821164
"5325","Selenow",2,"FFI",NA,NA,0.0314154285696578,0.37041494379118
"5326","Sem1",2,"neither",NA,NA,NA,NA
"5333","Sema6b",2,"neither",NA,NA,NA,NA
"5350","Serbp1",2,"neither",NA,NA,NA,NA
"5351","Serf1",2,"neither",NA,NA,NA,NA
"5352","Serf2",2,"neither",NA,NA,NA,NA
"5359","Serp2",2,"neither",NA,NA,NA,NA
"5360","Serpina3n",2,"neither",NA,NA,NA,NA
"5365","Serpinf1",2,"neither",NA,NA,NA,NA
"5377","Sez6l2",2,"neither",NA,NA,NA,NA
"5379","Sf3a2",2,"neither",NA,NA,NA,NA
"5382","Sf3b2",2,"neither",NA,NA,NA,NA
"5400","Sgta",2,"neither",NA,NA,NA,NA
"5402","Sh2b1",2,"neither",NA,NA,NA,NA
"5408","Sh3bgrl3",2,"neither",NA,NA,NA,NA
"5413","Sh3glb2",2,"neither",NA,NA,NA,NA
"5418","Sharpin",2,"neither",NA,NA,NA,NA
"5422","Shf",2,"neither",NA,NA,NA,NA
"5424","Shisa5",2,"neither",NA,NA,NA,NA
"5434","Sigmar1",2,"neither",NA,NA,NA,NA
"5436","Sil1",2,"neither",NA,NA,NA,NA
"5443","Sirt3",2,"neither",NA,NA,NA,NA
"5444","Sirt4",2,"neither",NA,NA,NA,NA
"5446","Six3",2,"neither",NA,NA,NA,NA
"5463","Slc1a4",2,"neither",NA,NA,NA,NA
"5464","Slc1a6",2,"neither",NA,NA,NA,NA
"5467","Slc22a17",2,"neither",NA,NA,NA,NA
"5471","Slc24a3",2,"neither",NA,NA,NA,NA
"5489","Slc25a39",2,"neither",NA,NA,NA,NA
"5490","Slc25a4",2,"neither",NA,NA,NA,NA
"5497","Slc27a4",2,"neither",NA,NA,NA,NA
"5498","Slc29a1",2,"neither",NA,NA,NA,NA
"5504","Slc30a3",2,"neither",NA,NA,NA,NA
"5508","Slc32a1",2,"neither",NA,NA,NA,NA
"5512","Slc35a4",2,"neither",NA,NA,NA,NA
"5513","Slc35b1",2,"neither",NA,NA,NA,NA
"5515","Slc35c2",2,"neither",NA,NA,NA,NA
"5521","Slc36a1",2,"both",0.0394553470293979,0.270065040548592,0.0103523856000542,0.36768239103193
"5527","Slc38a3",2,"both",0.00433788238104475,0.51893882133365,2.47268195128881e-06,0.865448258353521
"5528","Slc39a1",2,"both",0.0400469584838071,0.308784698648606,0.00131821690619679,0.460473247134856
"5531","Slc39a13",2,"neither",NA,NA,NA,NA
"5535","Slc3a2",2,"neither",NA,NA,NA,NA
"5540","Slc48a1",2,"neither",NA,NA,NA,NA
"5542","Slc4a1ap",2,"neither",NA,NA,NA,NA
"5546","Slc6a1",2,"neither",NA,NA,NA,NA
"5552","Slc6a7",2,"neither",NA,NA,NA,NA
"5557","Slc7a4",2,"neither",NA,NA,NA,NA
"5558","Slc7a5",2,"neither",NA,NA,NA,NA
"5564","Slc9a3r2",2,"neither",NA,NA,NA,NA
"5579","Smap1",2,"neither",NA,NA,NA,NA
"5580","Smap2",2,"neither",NA,NA,NA,NA
"5585","Smarcb1",2,"neither",NA,NA,NA,NA
"5589","Smarcd3",2,"neither",NA,NA,NA,NA
"5595","Smdt1",2,"neither",NA,NA,NA,NA
"5603","Smim12",2,"neither",NA,NA,NA,NA
"5610","Smim20",2,"neither",NA,NA,NA,NA
"5611","Smim26",2,"neither",NA,NA,NA,NA
"5614","Smox",2,"neither",NA,NA,NA,NA
"5615","Smpd1",2,"neither",NA,NA,NA,NA
"5626","Snapc2",2,"neither",NA,NA,NA,NA
"5631","Sncb",2,"both",0.00389459370244818,0.519605830771568,0.00742252007164997,0.464149123136054
"5634","Snf8",2,"neither",NA,NA,NA,NA
"5640","Snrnp25",2,"neither",NA,NA,NA,NA
"5641","Snrnp27",2,"neither",NA,NA,NA,NA
"5644","Snrpa",2,"neither",NA,NA,NA,NA
"5645","Snrpa1",2,"neither",NA,NA,NA,NA
"5646","Snrpb",2,"neither",NA,NA,NA,NA
"5648","Snrpc",2,"neither",NA,NA,NA,NA
"5649","Snrpd1",2,"neither",NA,NA,NA,NA
"5650","Snrpd2",2,"neither",NA,NA,NA,NA
"5652","Snrpf",2,"neither",NA,NA,NA,NA
"5654","Snrpn",2,"neither",NA,NA,NA,NA
"5655","Snta1",2,"neither",NA,NA,NA,NA
"5659","Snw1",2,"neither",NA,NA,NA,NA
"5660","Snx1",2,"neither",NA,NA,NA,NA
"5670","Snx21",2,"neither",NA,NA,NA,NA
"5677","Snx8",2,"neither",NA,NA,NA,NA
"5681","Sod1",2,"neither",NA,NA,NA,NA
"5696","Spag7",2,"neither",NA,NA,NA,NA
"5705","Spcs2",2,"neither",NA,NA,NA,NA
"5714","Spint2",2,"neither",NA,NA,NA,NA
"5717","Spns1",2,"neither",NA,NA,NA,NA
"5722","Spon1",2,"neither",NA,NA,NA,NA
"5723","Spout1",2,"neither",NA,NA,NA,NA
"5725","Spr",2,"neither",NA,NA,NA,NA
"5733","Sptan1",2,"both",3.78336913596367e-06,0.913581778200965,0.00128043620504906,0.617399876745327
"5741","Sqstm1",2,"neither",NA,NA,NA,NA
"5742","Sra1",2,"neither",NA,NA,NA,NA
"5751","Sri",2,"neither",NA,NA,NA,NA
"5753","Srp14",2,"neither",NA,NA,NA,NA
"5754","Srp19",2,"FFI",NA,NA,0.0224015746200909,0.346676611007197
"5756","Srp54b",2,"neither",NA,NA,NA,NA
"5758","Srp68",2,"neither",NA,NA,NA,NA
"5764","Srprb",2,"neither",NA,NA,NA,NA
"5773","Srsf2",2,"FFI",NA,NA,0.000935326588590748,0.477779839889341
"5779","Srsf9",2,"neither",NA,NA,NA,NA
"5780","Srxn1",2,"neither",NA,NA,NA,NA
"5782","Ss18l2",2,"neither",NA,NA,NA,NA
"5783","Ssb",2,"neither",NA,NA,NA,NA
"5785","Ssbp4",2,"neither",NA,NA,NA,NA
"5788","Ssr2",2,"neither",NA,NA,NA,NA
"5790","Ssr4",2,"neither",NA,NA,NA,NA
"5792","Sst",2,"neither",NA,NA,NA,NA
"5793","Sstr1",2,"neither",NA,NA,NA,NA
"5794","Ssu72",2,"neither",NA,NA,NA,NA
"5798","St3gal3",2,"neither",NA,NA,NA,NA
"5801","St6galnac6",2,"neither",NA,NA,NA,NA
"5806","St8sia5",2,"neither",NA,NA,NA,NA
"5811","Stard10",2,"neither",NA,NA,NA,NA
"5820","Stip1",2,"neither",NA,NA,NA,NA
"5829","Stmn1",2,"neither",NA,NA,NA,NA
"5831","Stmn3",2,"neither",NA,NA,NA,NA
"5835","Stoml2",2,"neither",NA,NA,NA,NA
"5848","Stub1",2,"neither",NA,NA,NA,NA
"5853","Stx1a",2,"neither",NA,NA,NA,NA
"5859","Stx8",2,"neither",NA,NA,NA,NA
"5867","Suds3",2,"neither",NA,NA,NA,NA
"5870","Sugt1",2,"neither",NA,NA,NA,NA
"5871","Sulf2",2,"neither",NA,NA,NA,NA
"5876","Sumo3",2,"neither",NA,NA,NA,NA
"5881","Supt4a",2,"neither",NA,NA,NA,NA
"5885","Surf1",2,"neither",NA,NA,NA,NA
"5886","Surf2",2,"neither",NA,NA,NA,NA
"5887","Surf4",2,"neither",NA,NA,NA,NA
"5895","Svop",2,"neither",NA,NA,NA,NA
"5896","Swi5",2,"neither",NA,NA,NA,NA
"5899","Syf2",2,"neither",NA,NA,NA,NA
"5900","Sympk",2,"neither",NA,NA,NA,NA
"5908","Syngr3",2,"neither",NA,NA,NA,NA
"5914","Syp",2,"neither",NA,NA,NA,NA
"5916","Sys1",2,"FFI",NA,NA,0.0191022953092884,0.375833832674211
"5924","Syt3",2,"neither",NA,NA,NA,NA
"5926","Syt5",2,"neither",NA,NA,NA,NA
"5929","Syvn1",2,"neither",NA,NA,NA,NA
"5930","Szrd1",2,"neither",NA,NA,NA,NA
"5934","Tac2",2,"FFI",NA,NA,0.0492679640523703,0.326194509463423
"5942","Taf10",2,"neither",NA,NA,NA,NA
"5953","Tafa5",2,"neither",NA,NA,NA,NA
"5954","Tagln3",2,"neither",NA,NA,NA,NA
"5955","Taldo1",2,"neither",NA,NA,NA,NA
"5956","Tamm41",2,"neither",NA,NA,NA,NA
"5974","Taz",2,"neither",NA,NA,NA,NA
"5982","Tbc1d20",2,"neither",NA,NA,NA,NA
"5989","Tbca",2,"neither",NA,NA,NA,NA
"5990","Tbcb",2,"neither",NA,NA,NA,NA
"5991","Tbcc",2,"neither",NA,NA,NA,NA
"5992","Tbcd",2,"neither",NA,NA,NA,NA
"6002","Tbrg1",2,"neither",NA,NA,NA,NA
"6008","Tceal3",2,"neither",NA,NA,NA,NA
"6010","Tceal6",2,"neither",NA,NA,NA,NA
"6021","Tctex1d2",2,"neither",NA,NA,NA,NA
"6027","Tecr",2,"neither",NA,NA,NA,NA
"6030","Ten1",2,"neither",NA,NA,NA,NA
"6038","Tesc",2,"neither",NA,NA,NA,NA
"6042","Tex264",2,"neither",NA,NA,NA,NA
"6049","Tfpt",2,"neither",NA,NA,NA,NA
"6055","Th",2,"neither",NA,NA,NA,NA
"6056","Thap11",2,"neither",NA,NA,NA,NA
"6058","Thap3",2,"neither",NA,NA,NA,NA
"6059","Thap4",2,"neither",NA,NA,NA,NA
"6060","Thap7",2,"neither",NA,NA,NA,NA
"6061","Them6",2,"neither",NA,NA,NA,NA
"6071","Thy1",2,"neither",NA,NA,NA,NA
"6072","Thyn1",2,"neither",NA,NA,NA,NA
"6077","Timm10",2,"neither",NA,NA,NA,NA
"6078","Timm10b",2,"neither",NA,NA,NA,NA
"6079","Timm13",2,"neither",NA,NA,NA,NA
"6080","Timm17a",2,"neither",NA,NA,NA,NA
"6081","Timm17b",2,"neither",NA,NA,NA,NA
"6082","Timm22",2,"neither",NA,NA,NA,NA
"6087","Timm8b",2,"neither",NA,NA,NA,NA
"6096","Tlcd3b",2,"neither",NA,NA,NA,NA
"6101","Tle5",2,"neither",NA,NA,NA,NA
"6108","Tm2d2",2,"neither",NA,NA,NA,NA
"6109","Tm2d3",2,"neither",NA,NA,NA,NA
"6110","Tm6sf1",2,"neither",NA,NA,NA,NA
"6111","Tm7sf2",2,"neither",NA,NA,NA,NA
"6118","Tmbim6",2,"neither",NA,NA,NA,NA
"6123","Tmco3",2,"neither",NA,NA,NA,NA
"6126","Tmed3",2,"neither",NA,NA,NA,NA
"6127","Tmed4",2,"neither",NA,NA,NA,NA
"6130","Tmed9",2,"neither",NA,NA,NA,NA
"6133","Tmem101",2,"neither",NA,NA,NA,NA
"6135","Tmem106c",2,"neither",NA,NA,NA,NA
"6136","Tmem107",2,"neither",NA,NA,NA,NA
"6138","Tmem115",2,"neither",NA,NA,NA,NA
"6143","Tmem130",2,"neither",NA,NA,NA,NA
"6147","Tmem134",2,"neither",NA,NA,NA,NA
"6150","Tmem147",2,"neither",NA,NA,NA,NA
"6152","Tmem14c",2,"neither",NA,NA,NA,NA
"6156","Tmem160",2,"neither",NA,NA,NA,NA
"6158","Tmem163",2,"neither",NA,NA,NA,NA
"6162","Tmem176a",2,"neither",NA,NA,NA,NA
"6163","Tmem176b",2,"neither",NA,NA,NA,NA
"6166","Tmem179",2,"neither",NA,NA,NA,NA
"6171","Tmem189",2,"neither",NA,NA,NA,NA
"6176","Tmem198",2,"neither",NA,NA,NA,NA
"6178","Tmem205",2,"neither",NA,NA,NA,NA
"6179","Tmem208",2,"neither",NA,NA,NA,NA
"6181","Tmem214",2,"neither",NA,NA,NA,NA
"6182","Tmem219",2,"neither",NA,NA,NA,NA
"6183","Tmem222",2,"neither",NA,NA,NA,NA
"6184","Tmem223",2,"neither",NA,NA,NA,NA
"6186","Tmem229b",2,"neither",NA,NA,NA,NA
"6188","Tmem234",2,"neither",NA,NA,NA,NA
"6189","Tmem240",2,"neither",NA,NA,NA,NA
"6190","Tmem242",2,"neither",NA,NA,NA,NA
"6195","Tmem256",2,"neither",NA,NA,NA,NA
"6196","Tmem258",2,"neither",NA,NA,NA,NA
"6197","Tmem259",2,"neither",NA,NA,NA,NA
"6203","Tmem38a",2,"neither",NA,NA,NA,NA
"6204","Tmem39a",2,"neither",NA,NA,NA,NA
"6205","Tmem41a",2,"neither",NA,NA,NA,NA
"6210","Tmem50a",2,"neither",NA,NA,NA,NA
"6213","Tmem59l",2,"neither",NA,NA,NA,NA
"6217","Tmem63b",2,"neither",NA,NA,NA,NA
"6227","Tmem9",2,"neither",NA,NA,NA,NA
"6228","Tmem91",2,"neither",NA,NA,NA,NA
"6234","Tmsb10",2,"neither",NA,NA,NA,NA
"6235","Tmsb15b1",2,"neither",NA,NA,NA,NA
"6238","Tmub1",2,"neither",NA,NA,NA,NA
"6239","Tmub2",2,"neither",NA,NA,NA,NA
"6241","Tmx2",2,"neither",NA,NA,NA,NA
"6251","Tnnt1",2,"neither",NA,NA,NA,NA
"6261","Tom1",2,"neither",NA,NA,NA,NA
"6264","Tomm22",2,"FFI",NA,NA,0.0145417219955555,0.329477340801034
"6265","Tomm34",2,"neither",NA,NA,NA,NA
"6266","Tomm40",2,"neither",NA,NA,NA,NA
"6269","Tomm6",2,"neither",NA,NA,NA,NA
"6270","Tomm7",2,"neither",NA,NA,NA,NA
"6278","Tox2",2,"neither",NA,NA,NA,NA
"6281","Tpgs1",2,"neither",NA,NA,NA,NA
"6284","Tpi1",2,"neither",NA,NA,NA,NA
"6285","Tpm1",2,"neither",NA,NA,NA,NA
"6286","Tpm2",2,"neither",NA,NA,NA,NA
"6287","Tpm3",2,"neither",NA,NA,NA,NA
